strategy,exit_year,trades,wins,losses,net_pnl,gross_profit,gross_loss,avg_pnl,median_pnl,avg_ret_pct,median_ret_pct,target_exits,stop_exits,timeout_exits,fail_fast_exits,forced_end_exits,unique_symbols,win_rate_pct,profit_factor,net_pnl_on_initial_pct
smv13_structdev1_24_dev1_24_stop230_rr540,2019,7,1,6,0.01734152755072225,0.08352800188876501,0.06618647433804277,0.002477361078674607,-0.0008001451333814729,0.24835788324915462,-0.08,0,6,1,0,0,2,14.285714285714285,1.2620101421651742,0.01734152755072225
smv13_structdev1_24_dev1_24_stop230_rr540,2020,1827,123,1704,6.673446010976013,16.253254113833126,9.579808102857115,0.003652679808963335,-0.0008295833410946584,0.3553185262688481,-0.08,33,1704,90,0,0,70,6.732348111658457,1.6966158339837414,6.673446010976012
smv13_structdev1_24_dev1_24_stop230_rr540,2021,10197,675,9522,57.034015293970064,131.19768422813723,74.16366893416719,0.0055932151901510315,-0.0011080410719956763,0.42391475591813,-0.08,168,9521,507,1,0,115,6.619593998234776,1.769029042300987,57.034015293970064
smv13_structdev1_24_dev1_24_stop230_rr540,2022,5551,476,5075,66.1997247248463,122.41036014156464,56.21063541671831,0.01192572954870227,-0.00149969349407036,0.621421232012314,-0.08,81,5073,396,1,0,137,8.575031525851198,2.1777081727341057,66.1997247248463
smv13_structdev1_24_dev1_24_stop230_rr540,2023,6074,547,5527,83.45933366804624,182.2313443584523,98.77201069040609,0.013740423718809062,-0.002128767426378334,0.5128836948259194,-0.08,79,5525,468,2,0,228,9.005597629239382,1.8449694714593146,83.45933366804624
smv13_structdev1_24_dev1_24_stop230_rr540,2024,11961,1004,10957,225.5316149232873,529.2632225718216,303.7316076485344,0.018855581884732655,-0.003330405569134278,0.4579791580914217,-0.08,167,10956,837,1,0,351,8.393946994398462,1.7425358745812949,225.5316149232873
smv13_structdev1_24_dev1_24_stop230_rr540,2025,30426,2804,27622,8817.125092676266,15038.930001646237,6221.804908969973,0.2897891636322969,-0.014256073292080224,0.9639432098314815,-0.08,462,27616,2330,6,12,568,9.215802274370605,2.4171330058846134,8817.125092676266
