experiment_group,experiment,strategy,symbols,trades,final_asset,final_return_pct,peak_asset,peak_growth_pct,win_rate_pct,pf,mdd_pct,max_conc,position_fraction,fee_per_side,summary_path,delta_final_return_pct,delta_pf,delta_mdd_pct,delta_max_conc,return_retention_pct,mdd_improved,pf_improved,conc_reduced,verdict
json_only_short_strict,atr18975_t27_b17_r155_baseline,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_atr18975_t27_b17_r155_baseline,,90232.0,6350.702895270262,6250.702895270262,6353.669833233792,6253.669833233792,37.335978366876496,1.4106140863837278,-33.711914280083974,7708.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/atr18975_t27_b17_r155_baseline/summary.json,0.0,0.0,0.0,0.0,100.0,False,False,False,baseline
json_only_short_strict,asym_guard_soft_ref,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_asym_guard_soft_ref,,81496.0,5377.706124319794,5277.706124319794,5380.218495110882,5280.218495110882,37.29630902130166,1.4332219278916365,-31.208640373275642,7136.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/asym_guard_soft_ref/summary.json,-972.9967709504681,0.022607841507908732,2.5032739068083316,-572.0,84.43380228987193,True,True,True,hold
json_only_short_strict,asym_guard_soft_ff_ultra,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_asym_guard_soft_ff_ultra,,81504.0,5265.628619350721,5165.628619350721,5268.088629480347,5168.088629480347,37.265655673341186,1.4294193458432451,-31.28674002654298,7136.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/asym_guard_soft_ff_ultra/summary.json,-1085.074275919541,0.018805259459517387,2.4251742535409946,-572.0,82.6407638612837,True,True,True,hold
json_only_short_strict,long_guard_soft_ref,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_long_guard_soft_ref,,83696.0,5500.339110231851,5400.339110231851,5502.908773021554,5402.908773021554,37.22878034792583,1.4258384272581377,-31.351880639495675,7324.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/long_guard_soft_ref/summary.json,-850.3637850384112,0.015224340874409936,2.3600336405882985,-384.0,86.39570942202582,True,True,True,hold
json_only_short_strict,long_guard_soft_ff_ultra,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_long_guard_soft_ff_ultra,,83704.0,5386.304013121634,5286.304013121634,5388.820400696865,5288.820400696865,37.19893911879958,1.422174469510562,-31.427527629155893,7324.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/long_guard_soft_ff_ultra/summary.json,-964.3988821486282,0.011560383126834273,2.284386650928081,-384.0,84.57135304129775,True,True,True,hold
json_only_short_strict,asym_guard_soft_cool1,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_asym_guard_soft_cool1,,77324.0,4148.932738603121,4048.9327386031205,4150.275283744744,4050.2752837447447,37.32605659303709,1.4566978040801626,-30.58919900981537,6785.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/asym_guard_soft_cool1/summary.json,-2201.7701566671417,0.04608371769643482,3.1227152702686034,-923.0,64.77563893921176,True,True,True,fail
json_only_short_strict,asym_guard_soft_ff_ultra_cool1,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_asym_guard_soft_ff_ultra_cool1,,77332.0,4070.5872877089882,3970.5872877089882,4071.904481197285,3971.904481197285,37.295039569647756,1.4531716338028096,-30.654312444216757,6785.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/asym_guard_soft_ff_ultra_cool1/summary.json,-2280.115607561274,0.0425575474190818,3.0576018358672172,-923.0,63.522252684788846,True,True,True,fail
json_only_short_strict,long_guard_soft_cool1,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_long_guard_soft_cool1,,79395.0,4249.979127496651,4149.979127496651,4251.354370044339,4151.354370044339,37.26808993009635,1.4490963378704549,-30.679500335778307,6957.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/long_guard_soft_cool1/summary.json,-2100.723767773611,0.038482251486727126,3.0324139443056666,-751.0,66.39219935788067,True,True,True,fail
json_only_short_strict,long_guard_soft_ff_ultra_cool1,overextension_reversion_v1_json_only_timeout18_time_reduce_v15_strict_long_guard_soft_ff_ultra_cool1,,79403.0,4170.188299185701,4070.188299185701,4171.537722373172,4071.537722373172,37.23788773723914,1.445712459285236,-30.742216503101194,6957.0,0.01,0.0004,results_json_only_timeout18_time_reduce_v15_strict/long_guard_soft_ff_ultra_cool1/summary.json,-2180.514596084561,0.03509837290150819,2.9696977769827804,-751.0,65.11568966532552,True,True,True,fail
