experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
atr18975_t27_b17_r155_baseline,90232,27.09754403203194,26.09754403203194,27.409762380528065,26.409762380528065,0.37802553417856194,1.28345592389124,-0.3843704272731212,387
long_light_plus,79346,23.716602584906774,22.716602584906774,23.73157052159898,22.73157052159898,0.37732210823481965,1.3015684305557604,-0.3631346507895723,375
short_light_plus,81029,25.1287021464607,24.1287021464607,26.066644239983216,25.066644239983216,0.37929630132421727,1.3057044131050723,-0.3880514038303665,387
dual_light_balanced,70958,21.93276368162373,20.93276368162373,22.22117016745299,21.22117016745299,0.37832238789142875,1.3256432315191906,-0.36778917607308526,375
dual_light_short_focus,69532,21.617048044778237,20.617048044778237,21.932049926912097,20.932049926912097,0.3788615313812345,1.329774675166623,-0.36858219603434283,375
wick_or_atr_probe,89702,27.581000921846623,26.581000921846623,27.732599755603925,26.732599755603925,0.3848743617756572,1.282879377730365,-0.4049908204270206,389
ema_or_rr_probe,90235,18.570792142080485,17.570792142080485,18.749114931647767,17.749114931647767,0.3792652518424115,1.2511824668791913,-0.38488585356985017,387
fail_fast_soft_probe,90269,26.438869195515764,25.438869195515764,26.778189296886662,25.778189296886662,0.37720590678970634,1.2809025455261454,-0.3844349236875775,387
dual_light_wick_combo,70531,22.098472429322374,21.098472429322374,22.15162269303897,21.15162269303897,0.38580198777842367,1.323219446172938,-0.37305280047151446,377
